In relational data model, an attribute is a column|False *
(FALSE OR NULL) return: |  NULL
Apply provides a means to analyze business requirements so as to standardize organizational vocabulary, enforce business rules, and ensure adequate data quality | Entity Relationship Diagram
Except for__aggregate functions ignore null values | COUNT
When an entity is called 'weak'? | When all of its attributes can not identify itself
What is the difference between a "where" clause and a "having" clause? | WHERE applies to rows. HAVING applies to summarized (or aggregate) rows
"When drawing ERD. if an entity has no non-key attribute and it is the one' in many-one relationship, then we should set it to the attribute of other entities' That above statement describes which principle? | Picking the right kind of element principle
How many properties we must use to measure the quality of a transaction? | 4
Consider the following statement A "Entity Sets and their attributes should reflect the reality" That above statement describes which principle? | Faithfulness principle
Which tuple is contained in the result of the following query: SELECT a. COUNT(DISTINCT B) FROM R GROUP BYa HAVING SUM(B) >3; | (2.3)
What does NULL mean? | The value NULL means UNKNOWN
The relation R(A.B) may have duplicate tuples. Choose the query that create non-duplicated results, regardless of what tuples R contains? | SELECT A. B FROM R GROUP BY A. B
Consider the distributive law. that holds for set relations: (R U S) - T = (R-T) U (S-T) | False
Choose the correct statement 0 A A. Except for MAX. aggregate functions ignore null values | Except for COUNT, aggregate functions ignore null values
(See picture) | (2.3) appears twice in the result
A database transaction, by definition, must be ACID (atomic, consistent isolated and durable). What does ‘Durable* mean? | ‘Durable* means that: Transactions that have committed will survive permanently
When drawing an ERD: | Entity sets and their attributes should reflect reality , Avoid introducing more elements into the design than is absolutely necessary, Choosing the right relationships
With SQL. how do you select all the records from a table named "Persons" where the value of the column "FirstName" starts with an "a"? | SELECT * FROM Persons WHERE FirstName LIKE 'a%'
Compute the result of the query: | SELECT A. B.C.D FROM R RIGHT OUTER JOIN S ON R.A = S.C
Identify, in the list below. 2 rows that appears in the result | (null. null. 5. 8) , (null. null. 0.1)
What SQL keyword can be used to return data from two non-related tables as a combined set of rows? | UNION ALL
In database design processes, data requirements are expressed through | ERD, UML
Consider the law. that holds for set relations: (R natural join S) natural join T = R natural join (S natural join T). Does the above law still hold for bag relations? | True
Choose a wrong answer | Relational algebra can express recursion
Referential integrity Constraints control relationships between | tables in a database
Choose the right statement below to declare zero or one occurrence of an Element in DTD. | <!ELEMENT element-name (child-name?)>
So. in the above case, the wildcard % represents what? | % (percent sign) represents zero. one. or more charactersn
Given the relation Employee(SSN. FNAME. LNAME. SALARY). Select the right query below to find the employee(s) who has the lowest salary in the company | SELECT LNAME. FNAME. SALARY FROM Employee WHERE SALARY IN (SELECT MIN(SALARY) FROM Employee)
Which of the followings is trivial? | A->->BCD
Which of the following is NOT a standard aggregation operator? | GROUP
Compute the full outer join on B. where R is the left operand and S is the right operand. Find the correct statement in the list below. | Thefullouterjoinhas4rows.
provides a means to analyze business requirements so as to standardize organizational vocabulary, enforce business rules, and ensure adequate data quality | Entity Relationship Diagram
Which of the followings is true? | The Entity Relationship (ER) model represents the structure of data graphically
In the three-tier architecture, the database tier's function is to | Execute queries that are requested from the application tier.
Choose a right answer | An authorization ID may be granted privileges from others or may give its privileges to others
What is the difference between a "where" clause and a "having" clause? | WHERE applies to rows. HAVING applies to summarized (or aggregate) rows
Which of the followings is part of data model? | All of the others
"When drawing ERD. if an entity has no non-key attribute and it is the one' in many-one relationship, then we should set it to the attribute of other entities' That above statement describes which principle? | Picking the right kind of element principle
DECLARE <where to go next> HANDLER FOR ccondition list> <statement> The <where to go next> clause can be: | All ofthe others.
How many properties we must use to measure the quality of a transaction? | 4
In SQL language, the command/statement that let you add an attribute to a relation is	 | Alter
Consider the following statement | Faithfulness principle
SELECT a. COUNT(DISTINCT B) FROM R GROUP BYa HAVING SUM(B) >3 | (2.3)
What does NULL mean? | The value NULL means UNKNOWN
The relation R(A.B) may have duplicate tuples. Choose the query that create non-duplicated results, regardless of what tuples R contains? | SELECT A. B FROM R GROUP BY A. B
Select the valid query to declare the foreign key presC# of the relation Studio(name. address. presC#) that references the cert# of the relation MovieExec(name. address, cert#. netWorth): | CREATE TABLE Studio (name CHAR(30) PRIMARY KEY. address VARCHAR(256). presC# INT REFERENCES MovieExec(cert#));
Consider the distributive law. that holds for set relations: (R U S) - T = (R-T) U (S-T) | False
Choose the correct statement 0 A A. Except for MAX. aggregate functions ignore null values | Except for COUNT, aggregate functions ignore null values
The relational operator that yields all possible pairs of rows from two tables is known as a | Product
Consider a relation with schema R(A. B. C. D) and FD's BC -> D. D -> A. A -> B. Which of the following is the key of R? | BC
(See picture) | (2.3) appears twice in the result
The ER Diagram uses three principle element types: | Entity sets. Attributes, and Relationships
In PSM. the difference between a stored procedure and a function is that | All ofthe others.
A database transaction, by definition, must be ACID (atomic, consistent isolated and durable). What does ‘Durable* mean? | ‘Durable* means that: Transactions that have committed will survive permanently
With SQL. how do you select all the records from a table named "Persons" where the value of the column "FirstName" starts with an "a"? | SELECT * FROM Persons WHERE FirstName LIKE 'a%'
Given relations R(A.B) and S(B.C.D). The result of natural join of the relations R and S has | Attributes A. B. C. D
SELECT A. B.C.D FROM R RIGHT OUTER JOIN S ON R.A = S.C Identify, in the list below. 2 rows that appears in the result | (null. null. 5. 8), (null. null. 0.1)
Given relation U(A. B. C) that has 2 tuples (1.2. 3) and (4. 5. 6). and relation V(B.C. D) that has 2 tuples (2. 3.10) and (2. 3.11). Choose the right answer below: | The outer join ofU and Vis the relation R(A. B. C. D) that has 3 tuples (1. 2. 3.10). (1. 2. 3.11) and (4. 5. 6. NULL).
Data Definition language (DDL) is used to | declare database schemas
In database design processes, data requirements are expressed through | ERD ?ML
In Java Database Connectivity (JDBC), before we can execute SQL statement(s). we need to | Establish a connection to the database and create statement(s). | Establish a connection to the database and create statement(s).
See picture: | S(ty.l.g.s.p) <- Movies(ty.l.g.s.p) AND lengthslOO AND studioName=‘Fox'
Which of the following statements is true? | 4NF implies BCNF and BCNF implies 3NF
The binary relationship between classes in UML is called | Association
Given the relation Movies(title. year, length, genre. studioName). Select the right query to create a View with the titles and studio names of all movies that were produced in 1980 | CREATE VIEW OldMovies AS SELECT title. studioName FROM Movies WHERE year=1980
Given the relation Employee(SSN. FNAME. LNAME. SALARY. DepartmentNo). Select the right query below to count the number of employees in each department | SELECT DepartmentNo. COUNT(*) FROM Employee GROUP BY DepartmentNo
Given the diagram below, using the nulls method we can create a single relation whose schema is _ | Movies(title. year, length, genre, weapon)
Consider a relation with schema R(A. B. C. D) and FD's A -> B. A -> C. C -> D. Which of the following is the {A}+ ? | {A.B.C.D}
To create a constraint (for example, referential integrity constraint) on a relation, the owner of the schema must have | REFERENCES privilege
In DTD. the main difference between PCDATA and CDATA is: | PCDATA is text that will be parsed by a parser and tags inside the text will be treated as markup and entities will be expanded. CDATA is text that will NOT be parsed by a parser and tags inside the text will NOT be treated as markup and entities will not be expanded.
authorizes access to database, coordinate, monitor its use. acquiring software, and hardware resources | Database administrator
The key for a weak entity set E is | Zero or more attributes of E and key attributes from supporting entity sets
Choose the right statement | When the trigger is awakened, it tests a condition. If the condition is satisfied, the action associated with the trigger is executed.
Four characteristics of transactions are | Atomicity. Isolation. Consistency. Durability
Choose the right statement to grant the INSERT and SELECT privileges on table Movies to users ’tom' and ’jerry' | GRANT SELECT. INSERT on Movies TO tom. jerry WITH GRANT OPTION
When declaring foreign key constraint for relation A that references relation B.the referenced attribute(s) of the relation B mustbg^gglared as | UNIQUE or PRIMARY KEY
Which of the following modification will affect the MovieProd materialized view? | Insert a new tuple into Movies or delete a tuple from Movies
A class in UML is similar to | An entity set in E/R model
In _____ Data Model, the data and relations between them are organized in tables | Relational

In SQL , the command/statement that let you add an attribute to a relation schema is …… | Alter

The following is an example of what data model:<Movies><Movie title="Gone with the wind"><Year>1939</Year><Length>231</Length></Movie></Movies> | Semi-structured data model (or Hierarchical data model)

What is the degree of a relation? | It is the number of attributes of its relation schema

What is a functional dependency? | A functional dependency (A->B) occurs when the attribute A uniquely determines B

Give a relation R(A,B,C,D) like this Choose the IN-CORRECT functional dependency:  | B ->D

When is a set of functional dependencies F said to be minimal? a)Every dependency in F has a single attribute for its right hand sideb)We cannot replace any dependency X -> A in F with other dependency Y->A where Y is a proper subset of X and the changed set of dependencies is still equivalent to Fc)We cannot remove any dependency from F and still have set of dependencies that is equivalent to Fd)Every dependency in F has two attributes for its right hand side | (a),(b) and (c)

Suppose we have a relation R(A, B, C, D, E, F) with the following set of FDs:A->C DE-> F B->D Which is the KEY of R?   | ABE

A set of attributes forms a ____ for a relation if we do not allow 2-tuples in a relation instance to have the same values in all that attributes | Key

Consider a relation with schema R(A, B, C, D) and FD’s A -> B, A -> C, C -> D. Which of the followings is the {A}+ ? | { A, B, C, D }

The relation R(ABCD) has following FDs:{ACD -> B ; AC -> D ; D -> C ; AC -> B} Choose the correct statement about R:   | R is in 3NF

Given a R(A,B,C,D) with the following FDs:AB->D BC->A AD->B CD->B AD->C Choose a correct statement about R:| The FD set of R is not canonical and R is in BCNF

Suppose we have a relation R(ABCD) with FD's: A -> C ; B -> A ; A -> D ; AD -> C    | R is not in BCNF

The highest normal form that a relation with nontrivial functional dependencies can be in is | Boyce-Codd Normal Form (BCNF)

Normalization is a process of analyzing the given relation schema based on their Functional Dependencies (FDs) and primary keys to achieve the following: | All of the others

What is the goal of decomposition when designing a database? | The goal of decomposition is to replace a relation by several relations that do not exhibit anomalies

When drawing an ERD:(a)Entity sets and their attributes should reflect reality(b)Redundancy is not important, so we can ignore it(c) Avoid introducing more elements into the design than is absolutely necessary(d) Choosing the right relationships   | (a) and (c) and (d) are correct

Which of the followings is true? | All of the others

Choose the correct statement: | Aggregate functions perform a calculation on a set of values and return a single value

Compute the union of the relation R(A,B,C): Which of the following tuples DOES NOT appear in the result?    | (1,5,4)

Which of the following is NOT a standard aggregation operator? | GROUP

When join R and S, we want to display all the records in R we must use:  | LEFT OUTER JOIN

Choose one right answer | All of the others

A database transaction, by definition, must be ACID (atomic, consistent, isolated and durable). What does “Consistent” mean? | “Consistent” means that: Transactions must not violate any integrity constraints during its execution

What is the difference between the WHERE and HAVING SQL clauses? | The WHERE SQL clause condition(s) is applied to all rows in the result set before the HAVING clause is applied (if present). The HAVING clause is used only with SELECT SQL statements and specifies a search condition for an aggregate or a group

Pay attention to the following query:SELECT * FROM R WHERE A LIKE ‘%_%’; So, in the above case, the wildcard “_” represents what?   | “_” represents exactly 1 character

A foreign key must  | have either a matching value in the referring (primary) table OR be NULL 

A(an) _____ asserts that a value appearing in one relation must also appear in the primary-key component(s) of another relation  | Foreign key constraint

Suppose we have 2 relations R(A,B,C,D) and S(B,C,D,E) and B is the foreign key column in R and B is the primary key in S.This means that: when enter data into the column B in R, only values that belong to ?B(S) are permitted    | TRUE

In UML, a _____ between classes is called an association | binary relationship

Choose the correct statement | Except for COUNT, aggregate functions ignore null values

Suppose the relation S(B,C,D) has tuples: Compute the result of the following query: SELECT D, SUM(C)FROM S GROUP BY D| (9,16)

Column A of a relation has the following list of values in the six rows of the table: NULL, NULL, 10, 10, 20, 30 In SQL Server, which of the following is the correct value of AVG(DISTINCT A)?   | 20

What is the difference between Where and Having Clause? | WHERE is for Rows and HAVING is for Groups

Suppose relation R(a,b,c) has the following tuples: Which tuple is contained in the result of the following query:| Selects all customers from table Sales that have made more than 5 orders.

The relation R(A,B) may have duplicate tuples. Choose the query that create non-duplicated results, regardless of what tuples R contains? | SELECT A, B FROM R GROUP BY A, B

The table R(X,Y) currently has the following tuples (note there are duplicates).The relation S(A,B,C) has the following tuples: Which is the result when we execute the following query:| There is an error

What is a "join"? | ‘join’ used to connect two or more tables logically with or without common field(s)

When join R and S, we want to display all the records in R we must use: | LEFT OUTER JOIN

Given relations R(A,B) and S(B,C,D). The result of natural join of the relations R and S has   | Attributes A, B, C, D

(TRUE OR NULL) return:  | TRUE

Relation R(x,y) currently consists of only one tuple (NULL, NULL). Which of the following queries will produce a nonempty output? That is, at least one tuple will be produced, although the tuple(s) may have NULL's.  | SELECT * FROM R WHERE x IS NULL

What operator tests column for the absence of data? | IS NULL operator

(TRUE AND NULL) returns: | NULL

Choose one correct statement: | Comparisons between two null values, or between a NULL and any other value, return unknown

A database transaction, by definition, must be ACID (atomic, consistent, isolated and durable). What does “Durable” mean? | “Durable” means that: Transactions that have committed will survive permanently

A database transaction, by definition, must be ACID (atomic, consistent, isolated and durable). What does “Isolated” mean? | “Isolated” means that: how/when the changes made by one operation in one transaction become visible to other concurrent operations in other transactions

Choose the in-correct statement:  | In SQL Server, every DML operation is a transaction regardless of whether it has a BEGIN TRANSACTION or not

Regardless of whatever any other transaction is doing, a transaction must be able to continue with the exact same data set it started with.

The above describes which property of a transaction?  | Durability

Pay attention into the following query:SELECT * FROM R WHERE A LIKE ‘%a%’;So, in the above case, the wildcard % represents what?  | % (percent sign) represents zero, one, or more characters

The IN SQL keyword | Determines if a value matches any of the values in a list or a sub-query

With SQL, how do you select all the records from a table named "Persons" where the value of the column "FirstName" starts with an "a"? | SELECT * FROM Persons WHERE FirstName LIKE 'a%'

The SQL BETWEEN operator:|  Specifies a range to test.

What is difference between PRIMARY KEY and UNIQUE KEY ? | A table can have more than one UNIQUE KEY constraint but only one PRIMARY KEY

Well-designed ____ can reduce disk I/O operations and consume fewer system resources therefore improving query performance | Indexes

Which of the following statements is the most correct? a. Using Stored procedures reduces network traffic b. Using Stored procedures improves security c. Using Stored procedures improves performance | d. All of the others 

The benefits of stored procedures are:(a)They improve the security by letting the admin to LIMIT the access rights of users (b) They can save a lot of storage space (c) They can be reused many times (d) They can store a part of the database in order to retrieve the data more quickly |a. (a) and (c) are true

Select the right statement to declare MovieStar to be a relation whose tuples are of type StarType. Note: StarType is a user-defined type that has its definition as follows:
CREATE TYPE StarType AS (name CHAR(30), address CHAR(100) ); |CREATE TABLE MovieStar OF StarType ();

A ____ table is a table that is embedded within another table  | Nested

A database of _____ data model is a collection of nodes, each node is either a leaf or interior | semi-structured


A _____ specifies which characters are "less than" which other characters | Collation

A ____ is a powerful tool for creating and managing large amounts of data efficiently and allowing it to persist over long periods of time, safely | DBMS

Choose the most correct statement. Database is created and maintained by a DMBS Database is a collection of data that is managed by a DBMS Database is a collection of information that exists over a long period of time | All of the others

What is the hierarchical data model? | A hierarchical data model is a data model in which the data is organized into a tree-like structure

In _____ Data Model, the data and relations between them are organized in tables | Relational

Why the intersection operator is not called a primitive relational algebra operator? | Because the intersection operator can be expressed through the union operator and the difference operator

In SQL , the command/statement that let you add an attribute to a relation schema is | Alter 

To update a relation's schema, which one of the following statements can be used? | ALTER TABLE

Schema-altering commands are known as _________ commands. | Data Definition Language

A ___ is a notation for describing the structure of the data in a database, along with the constraints on that data | data model

Which one of the following is NOT a DML command? | ALTER TABLE

Given a relation R(A,B,C,D). Which of the followings is trivial? | A->->BCD 

What is a functional dependency? | A functional dependency (A->B) occurs when the attribute A uniquely determines B

Suppose R is a relation with attributes A1, A2, A3, A4. The only key of R is {A1, A2}. So, how many super-keys do R have? | 4

What is a key attribute in a relation? | A key attribute is an attribute that belongs to one of the keys of the relation

Which of the following relations is in Boyce-Codd Normal Form (BCNF)? | R(ABCD) with FD's: BD -> C ; AB -> D ; AC -> B ; BD -> A

3NFconcept is related to (choose 1 answer only): a. Atomic definition b. Full dependency definition c. Transitive dependency definition d. Super Key definition | All of the others 

The relation R(ABCD) has following FDs: {ACD -> B ; AC -> D ; D -> C ; AC -> B} Choose the correct statement about R:| R is in 3NF

Let R(A,B,C,D) with the following FDs: {AB->C, AC->B, AD->C} Choose a correct statement about R: | R is in 2NF

Which of the following statements is correct? | For any relation schema, there is a dependency-preserving decomposition into 3NF

Which of the following statements is true? a. BCNF condition guarantees the non existence of the anomalies. b. In BCNF condition, the left side of every non trivial FD must be a super key. c. Any two-attribute relation is in BCNF.| All of the others. d

 How to eliminate anomalies when we design a database? | We should decompose relation to eliminate anomalies

What is the goal of decomposition when designing a database? | The goal of decomposition is to replace a relation by several relations that do not exhibit anomalies

In UML, what is the difference between an aggregation and a composition? | In composition, when the owning object is destroyed, so are the contained objects. In aggregation, this is not necessarily true.

"Entity Sets and their attributes should reflect the reality" That above statement describes which principle? | Faithfulness principle d

Look at the following statements:(a)We should pick the right kind of elements (b) When an entity has no non-primary key attribute, we should convert that entity to an attribute (c) Use weak entities when-ever possible (d) Always make redundancies | (a) and (b) are correct

The ER Diagram uses three principle element types: | Entity sets, Attributes, and Relationships

The binary relationship between classes in UML is called ... | Association

Consider the Datalog rule H(x,y) <- S(x, y) AND x > 2 AND y < 6. Relation S(x, y) has 3 tuples (2, 3), (3, 5), and (4, 6). What is about H? | H has a tuple (3, 5)

Consider the law, that holds for set relations:(S intersect T) - R = S intersect (T - R).The above law still hold for bag relations? | False b

Suppose that tuple t appears, respectively, x, y, and z times in the relations X, Y, and Z. Let t appear w times in the relation: X union (Y intersect Z).Which of the following inequalities is true ? | w <= x+y

Consider the law, that holds for set relations: T intersect(R union S) = (T intersect R) union (T intersect S) The above law still hold for bag relations? | False b

Suppose the relation S(B,C,D) has tuples:Compute the result of the following query: SELECT SUM(D) FROM S WHERE D < 8 AND D > 5| 6

The table Arc(x,y) currently has the following tuples (note there are duplicates): SELECT x, COUNT(y)FROM Arc GROUP BY x; Which of the following tuples is in the result? | (4,4)

Suppose the relation S(B,C,D) has tuples: SELECT B, SUM(C) FROM S GROUP BY B | (c,18) d

Given the relation Employee(SSN, FNAME, LNAME, SALARY, DepartmentNo). Select the right query below to count the number of employees in each department. | SELECT DepartmentNo, COUNT(*) FROM Employee GROUP BY DepartmentNo

Suppose the relation S(B,C,D) has tuples: SELECT SUM(C), SUM(D) FROM S WHERE D < 9 AND D > 5 | (10,14) d

When we apply set operators (UNION, INTERSECT, EXCEPT) to two relations R and S, which conditions on R and S must be satisfied? a. R and S must have schemas with identical sets of attributes and the types (domains) for each attributes must be the same in R and S b. Before we compute the set-theoretic union, intersection, or difference of sets of tuples, the columns of R and S must be ordered so that the order of attributes is the same for both relations | All of the others c

Here are two relations, R(A,B), S(C,D). Their current values are: Compute the result of the query: SELECT A, B, C, DFROM R RIGHT OUTER JOIN S ON R.A = S.C Identify, in the list below, 2 rows that appears in the result. | (null, null, 0, 1)  (null, null, 5, 8)

Here are three relations, R(A,B), S(C,D). Their current values are: SELECT A, B, C, D FROM R LEFT OUTER JOIN S ON R.A = S.C Identify, in the list below, the row that appears in the result. | (4, 7, null, null)

Choose all correct statements: | Relation instance is current set of rows for a relation schema Relational Data Model is a model that match the way we think about our data
Choose 3 important data models that we will study in database course| Network Data ModelHierachical Data ModelRelational Data Model
In relational data model, a tuple is a record or a row|True
When the Relational Data Model first proposed?|1970
What is the oldest data model?|Network Data Model
How many data models mentioned in our database course?|6
XML files are semi-structured data|True
A relation is a list of tuples|False
A relation is a set of tuples|True
What is the father of relational data model?|Adgar Codd
In relational data model, an attribute is a column|False
A data model is a notation for describing data or information. And the description generally consist of|3 parts
A weak entity:|both (a) and (b) 
Give the relation R(XYZT) with the following FD's:
XY -> Z ; XYT -> Z ; XYZ -> T ; XZ -> T
Determine the primary key for R and then choose the correct statement[A] |R is not in BCNF
Given the relation schema R(XYZT) and functional dependencies
F = {X->Z, T->Y}.
Which functional dependency causes a violation of second normal form (2NF) ? both X->Z and T->Y
The highest normal form for relation schema R(XYZ) with functional dependencies:|F = {XY-Z;    Y->X;   Z->Y } : | 3NF
Give the relation R(EFGH) with the following FD's:E -> F ; F -> E ; E -> H ; H -> F E -> F ; F> E ; E -> H ; H -> | R is in 3NF
Give the relation R(ABCDE) with the following FD's:D -> C, CE-> A, D ->A, and AE ->D_indicating which of the following attribute set is a key? |ABE

Which of the following relations is in Third normal form (3NF)? | R(ABCD) with FD's: ACD -> B ; AC -> D ; D -> C ; AC -> B
Which of the following FD's is also guaranteed to be satisfied by R?|ADG -> CH
Which of the following statements are correct? (choose 2)|All relations with only two attributes are in BCNFFor any relation schema, there is a dependency-preserving decomposition into 3NF
Which of the following relations is in Boyce-Codd Normal Form (BCNF)?| R(ABCD) with FD's: BD -> C ; AB -> D ; AC -> B ; BD -> A
How many design principles are there in our course when drawing an ERD?|5
Choose the correct statements:
When draw an ERD (choose 2): | We should picking the right kind of element_When an entity has no non-primary key attribute, we should convert that entity to an attribute
Given relation scheme R = (XYZTV) and functional dependencies:
{XY -> ZTV and X -> V}. So, we can say that | XY is a key for R
Consider a relation R(A,B,C,D,E) with functional dependencies:
AB->C, B->D, and C->E.
What is/are the key(s) for R (maybe you must choose 1 or more) | AB
The ER model means that | be close to a users perception of the data
Consider the following statement:"When drawing ERD, you should avoid saying something in many different ways'That above statement describes which principle?|Avoid Redundancy Principle

Consider the following statement:"Entity Sets and their attributes should reflect the reality" |Faithfulness principle
Choose the correct statements:When draw an ERD (choose 3) | Choosing the right relation-ships_Avoid introducing more elements into the design than is absolutely necessary_Entity sets and their attributes should reflect reality

Given the relation schema R(MNPQ) with FDs:{MN->P;  MN->Q;  PQ->M; PQ->N}.Which is the highest normal form for R |3NF
The functional dependency A -> B for relation schema R(A,B.C,D) implies that|Any  two tuples in R that have the same value for A must have the same value for B
How many primitive relational algebra operators are there in our course?|6
Suppose relation R(A.B) has the tuples:A B 1 23 45 67 8and the relation S(B.C.D) has tuples:B C D2 4 64 6 85 5 54 7 9Compute the Left - outenom of R and S. where the condition is: R.B = SB. Then identify all the tuples of R that are not appear in the computed result|None of the above
Suppose relation R(A.B) has the tuples:A	 B1	 23	 45	 6and the relation S(B.C.D) has tuples:B	C	D2	4	64	6	84	7	9_Compute the natural join of R and S.Then, identify which of the following tuples is/are in the natural joinR|><| S. You may assume each output tuple has schema (A.B.C.D)| (3.4.6.8)_ (12.4.6)
Consider the following statement"When drawing ERD. you should avoid introducing more elements into your design than necessary"That above statement describes which principle?|Simplicity Count Principle
Consider the following statement"When drawing ERD. if an entity has no non-key attribute and it is the "one" in many-one relationship, then we should set r! to the attribute of other entities"That above statement describes which principle?|Picking the right kind of element principle
The LEN function in SQL Server is|A scalar function
What is the meaning of the LEN function in SQL Server?|The LEN function returns the total number of characters of a string
How to remove all trailing blanks?|We can use the RTRIM function
The following is the syntax for the DATEDIFF function:
DATEDIFF ( datepart, startdate , enddate )
The datepart parameter specifies on which part (day, month, year) of the date to calculate the difference|TRUE
How to remove all leading blanks?|We can use the LTRIM function
What is the meaning of the ISNULL function?|The ISNULL function replaces NULL with the BLANK value
Which of the following is in-correct?|SELECT datepart(‘1-jan-09’, day)
Which of the following is in-correct?|SELECT datepart('1-jan-09', year)
How to convert a number to a string? (choose all possible)|We can use the CONVERT function _We can use the CAST function
What is the meaning of the DATEADD function? |The DATEADD function adds an interval to a date you specify
The CASE function is used to Evaluates a list of conditions and returns one of multiple possible result expressions|TRUE
In SQL Server, an index is an on-disk structure associated with a table or view that speeds up retrieval of rows from the table or view|TRUE
Clustered index is not a good choice for the columns that undergo frequent changes|TRUE
A table or view must have a clustered indexe and some non-clustered indexes|FALSE
SQL Server typically selects the most efficient method when executing queries. However, if  no indexes are available. SQL Server must use a full table scan|TRUE
How many clustered index we can create in a table?|1
Indexes can be helpful for a variety of queries that contain SELECT, UPDATE, or DELETE statements|TRUE
In SQL Server, indexes are automatically created when PRIMARY KEY and UNIQUE constraints are defined on table columns|TRUE
In reality, an incorrect index choice can cause less than optimal performance|TRUE
You should define the clustered index key with as few columns as possible|TRUE
Choose the incorrect statement|Non-Clustered indexes sort and store the data rows in the table based on their key values
An index contains keys built from one or more columns in the table or view. These keys are stored in a structure (B-tree) that enables SQL Server to find the row or rows associated with the key values quickly and efficiently|TRUE
When performing a table scan, the query optimizer reads all the rows in the table, and extracts the rows that meet the criteria of the query. A table scan generates any disk I/O operations and can be resource –intensive|FALSE
Choose the correct statement|Clustered indexes son and store the data rows in the table based on their key values
Well-designed indexes can reduce disk I/O operations and consume fewer system resources, therefore it improves query performance|TRUE
We should use which function to get the number of rows affected by the last statement|@@IDENTITY
How  to write a good performance SQL query?|Always try to avoid using "SELECT *”
Choose the correct answer|Normalize the database to 3NF
Choose all the thing that we should do with SQL Server|Use the tools_Use "SELECT for every SELECT statement
We should use which function to get the last-inserted identity value|@@IDENTITY
A Database is called having good performance if|None of the above
To improve the DB performance|We should you the set-based queries and avoids procedural (row-by-row) queries
Regardless of what any other transaction is doing, a transaction must be able to continue with the exact same data£ sets it started with.The above describes which property of a transaction?|Isolation
Every row and value must agree with all constraints once the transaction is complete.The above describes which property of a transaction?|Consistency
The DB product must be constructed so that even if the data drive melts, the DB can be restored up to the last transaction that was committed a split second before the hard drive diedThe above describes which property of a transaction?|Durability
Which is the most dangerous fault that can potentially affect the integrity of a transaction?|Dirty Read
How many properties we must use to measured the quality of a transaction?|4
Once a transaction is committed, it stays committedThe above describes which property of a transaction |Durability
Please choose 3 properties of a lock in DBMS|Duration - the isolation mode of the lock_Mode - the type of the lock_Granularity-the size of the lock
Which is the least dangerous fault that can potentially affect the integrity of a transaction?|Phantom rows
\Each transaction must be isolated or separated from the effects of other transaction
The above describes which property of a transaction?|Isolation
At the end of the transaction, either all statements of the transaction is successful or all statements of the transaction fail.The above describes which property of a transaction?|Atomic
When sorting. Null values are treated as the lowest possible values|TRUE
Except for COUNT, aggregate functions ignore null values|TRUE
How to returns a part of a character, binary, text or image?(For example: how to get the ‘bcd’ in ‘abcdef’ string)|Use the SUBSTRING function
The ORDER BY clause can not include items not appearing in the select list|TRUE
RANK() and ROW_NUMBER() are 2 ranking functions|TRUE
We can use the Aggregation in WHERE clause|FALSE
How to get the information about the number of attempted connections, either successful or unsuccessful since SQL Server was last started|Use the @@CONNECTIONS
A trigger is a special kind of stored procedure that automatically executes when an event occurs in the database server|TRUE
The RANK() function returns the rank of each row within the partition of a result set|TRUE
|How to get the information about the version, processor architecture, build date, and operating system for the current installation of SQL Server|Usethe @@VERSION
When create stored procedures, the "WITH ENCRYPTION" option indicates that SQLServerwill convert the original text of the CREATE PROCEDURE statement to an obfuscated format|TRUE
The maximum nested level of a Transact-SQL stored procedure is 64MB|FALSE
In SQL Server, we can use the ORDER BY clauses in sub-queries|FALSE
The maximum size of a Transact-SQL stored procedure is 256MB|TRUE
Schema-altering commands are known as……commands.|Data Definition Language
Referential integrity Constraints control relationships between _.\tables in a database
Given the relation Employee(SSN. FNAME. LNAME. SALARY). Select the right query below to find the employee(s) who has the lowest salary in the company|SELECT  LNAME. FNAME.SALARY FROM  Employee WHERE SALARY IN (SELECT MIN(SALARY) FROM Employee)
Given a relation R(A.B.C.D). Which of the followings is trivial?|A->->BCD
Which of the following is NOT a standard aggregation operator?|GROUP
Select the well-formed XML | <? xml version = "1.0" ?><MovieData><Movie title="StarWar*><Year>1997</Year></Movie></MovieData>
Which of the fallowings is true?|The Entity Relationship (ER) model represents the structure of data graphically
In the three-tier architecture, the database tier's function is to
with the user.|Execute queries that are requested from the application tier.
Which of the fallowings is part of data model?|All of the others |
Exception handler in PSM is defined as follows:DECLARE <where to go next> HANDLERFOR condition list> <statement>The <where to go next> clause can be?All of the others
Consider the Dalalog rule H(xy) <- Sfx. y) AND x > 2 AND y < 6. Relation S(x y) has 3 tuples (2.3). (3.5). and (4.6). What is about H?|H has a tuple (3.5)
the valid query to declare the foreign key presC# of the relation Studiolname. address. presC#) that references the cert of the relation MovieExeclname. address. cert#. netWorth)?CREATE TABLE Studio (name CHAR(30) PRIMARY KEY. address VARCHAR(256). presC# INT REFERENCES Movie Exec (cert#));
The relational operator that yields all possible pairs of rows from two tables is known as|Product
Consider a relation with schema R(A, B, CD) and FD's BC-> D, D-> A, A-> B. Which of the following is the key of R?|BC
The ER Diagram uses three principle element types?Entity sets. Attributes, and Relationships
