What is NOT true about Fundamentals of software process improvement | Software process improvement is not necessary because it makes software development cost more
Traceability management refers to the process of establishing, recording, exploiting and maintaining traceability _____ in a traceability _____. | Links / Graph;
Traceability relies on the existence of ___________ between items that we can follow backwards, towards source items, and forwards, towards target items. | Dependency links;
Two concepts Function and non-function requirement are: | A. Full separate.
Capture activities & data | sadt
which of the following Captures operations to be performed by a system component & interactions with other components | use-case diagram
Captures positive scenarios by sequences of interactions among instances of system components | event trace diagrams
Captures the admissible behaviors of system components | state machine diagrams
Captures all required responses to single stimulus | R-net diagrams
Captures system operations linked by data dependencies | dataflow diagrams
Two concepts User requirement and System requirement are: | D. Other.
Two meta-attributes are mandatory for any meta-concept whatever view it refers to: | "Name" and "Def";
Unlike domain properties and ________, goals may be refined, negotiated, assigned as responsibilities to agents and transformed in case of conflict or overexposure to risks. | hypotheses;
User requirement may include: | D. All about
We can build refinement and abstraction paths in a goal diagram by recursively asking ___ and ___ questions about available goals, respectively | HOW / WHY;
We should do the items in interview guidelines as below, except? | do not keep control over the interview;
What are contents including on critical systems specification? | D. All above
What are stakeholders? | b. The organizations that will influence directly/indirectly on the system requirements
What don’t you have to prepare in requirement management planning? | a. Feasibility study
What is an agent-goal co-refinement process? | A process in which an agent and its assigned goals are refined in parallel into finer-grained agents, sub-goals and responsibility assignments;
What is not a method to discovery requirement? | D. Ethnography
What is not a part of body of an object specification? | . Syntax definition
What is NOT a purpose of the requirement analysing? | d. Gather information about the proposed and existing systems and distilling the user and system requirements from this information
What is NOT a stage in the security specification? | c. Resource analysis
What is NOT a type of behavioural model? | d. Data flow diagram
What is not an activity of requirement engineering Processes? | C. Requirement implement
What is NOT security requirement type | c. Non-functional reliability requirements.
What is not strategy had been introduced in text book for risk reduction assessment? | B. Risk definition and separate them with system.
What is NOT the purpose of data flow diagrams? | a. Show data structure of the system
What is NOT true with context model? | c. Context models show what lies inside the system boundaries
What is NOT true with the safety specification? | c. It is applied to the system as individual sub-systems
What is not type of system models that we may create during the analysis process? | D. None above
What is the purpose of state machine model? | b. Model the behaviour of the system in response to external and internal events
What is the purpose of the "Threat assignment"stage during the security specification? | d. Assign a list of associated threats for each identified asset
What is the purpose of the requirement source traceability? | a. Links between dependent requirements
What is the role of requirement engineer? | c. Eliciting and specifying the system requirements
What item below is including on iterative process of risk analysis? | B. Risk decomposition
What's the key factor of Requirement Elicitation? | A. Stakeholder involve
When doing goals refinement, we refine goals until | the sub-goals assignable to single agents;
Which are outputs of the requirement engineering process? | b. Agreed requirements
Which conditions does a statement about an obstacle to an assertion need to meet? | {O, Dom } |  =  not G +{O, Dom }   |  ? false + O can be satisfied by some system behavior;
Which features does Multi-view modeling framework enforce the system views satisfied? | Consistency, completeness and complementary
Which is a functional safety requirement? | a. Definitions of the safety functions of the protection system.
Which is correct definition of requirements consistency? | d. There should be no contradictions in the descriptions of the system facilities
Which is non-functional requirement? | c. Constraints on the services or functions offered by the system such as timing constraints, constraints on the development process, standards, etc.
Which is not a artefact-driven elicitation technique? | Group sessions,Unstructured group sessions;
Which is not a concept-driven acquisition technique? | Interview;
Which is NOT a description in requirement definition? | d. The system’s stakeholders
Which is NOT a factor for almost feasibility study to base on for its decision? | d. New technology in the world
Which is not a stage in risk-based analysis? | a. Risk planning
Which is not a stage of requirement engineering process? | Requirement Traceability;
Which is not a stakeholder-driven elicitation technique? | Stakeholder analysis;
Which is NOT a technique of the requirement validation? | d. Requirements interview
Which is NOT an activity during requirement change management process? | a. Problem identifying: identify what change is needed for the requirements
Which is not an activity during the requirements review? | c. Prepare the requirements documentation
Which is not an artefact-driven elicitation technique? | Group sessions;Unstructured group sessions;
Which is NOT an input of the requirement elicitation phase? | d. Specification of similar system
Which is NOT an input of the requirement engineering process? | b. Requirement documents
Which is NOT an object model? | c. Structure models
Which is not an obstacle to effective knowledge acquisition? | Stable conditions;
Which is NOT critical attribute(s)? | d. Usability
Which is NOT included in formal methods? | d. Program development
Which is NOT true with the Use of formal methods? | b. Formal methods are applied mainly in critical systems engineering
Which is output of the Risk analysis and classification stage? | b. Risk assessment
Which is system requirement? | b. A structured document setting out detailed descriptions of the system’s functions, services and operational constraints.
Which is the correct statement about the process models? | b. Fine-grain activity models show details of a specific process
Which is the item that a requirement does NOT describe? | c. How to maintain the system.
Which is the output of almost requirement engineering activities? | d. Requirements document
Which is the soonest output of the requirement engineering process? | b. Business requirements specification
Which model type will show how entities have common characteristics? | c. Classification model
Which of the following actions does the review board need to do when reviewing changes of requirements (Choose three)? | Understand+ Assess the+ Estimate the;
Which of the following are activities to be done in "Change Consolidation" stage of change control process (choose three)? | Baselining of+ Forward propagation+ Updating of;
Which of the following are activities to be done in "Change Evaluation and prioritization" stage of change control process (choose two)? | Prioritize the accepted+ Detect potential conflicts;
Which of the following are differences of problem diagram comparing with context diagram? | 3y’A rectangle with double+ A rectangle with a single+ An interface can;
Which of the following are semantic rules used to define sequential state decomposition? | The instance modelled by the diagram is in the super-state if and only if it is in one (and only one) of the sequential sub-states+ An incoming transition to the super-state is by default inherited by every sequential sub-states as an incoming transition to it.;
which of the following designates an object instance on which the operation act | an output variable;
which of the following is a skill required for interacting with stakeholders | knowledge reformulation;
which of the following is a sufficient condition on .. as soon as it is true | required trigger condition;
Which of the following is an elicitation technique that provides a concrete flavor of what the software will look like? | Prototypes and mock-ups;
Which of the following is an incorrect statements about the leaf nodes in goals refinement trees | they can not be domain properties or hypotheses;
which of the following is not a disadvantage of prototypes & mock-up technique? | prototypes are not helpful to clarify requirements and elicit hidden ones;
which of the following is not a risk-reduction tactics? | using elicitation techniques;
Which of the following is not a stage of requirement engineering process? | Requirement Traceability;
which of the following is not a strength of group sessions technique? | group sessions can be used to get contextualization of information;
Which of the following is not an objective of domain understanding and requirements elicitation stage? | Select the preferred proposal system;
which of the following is used to explore how the system-as-is is running | scenarios & storyboard;
Which of the following items are not exploring risk countermeasures techniques? | Using design methodologies;
Which of the following items are not non-functional goals (Choose two)? | Information+ Satisfaction;
Which of the following items is a range of estimated score percentage of option (opt) on criterion (crit): Score (opt, crit) ? | 0-->1;
Which of the following items is not a step in the process of risk management with DDP for RE? | Quantitative reasoning for evaluating options;
Which of the following items is not a step of Value-cost prioritization process? | Build comparison matrix;
Which of the following items is not a type of inconsistency of requirements? | Inconsistency management;
Which of the following questions are in the checklist used for verifying "Ambiguity" defect type (choose two)? | Can this statement+ Are there other;
Which of the following questions are in the checklist used for verifying "Over specification" defect type (choose two)? | Would there be+ Does this statement entail;
Which of the following questions are in the checklist used for verifying "Poor structuring" defect type (choose three)? | 3y’ Is the structuring+ Does this RD item cover+ Does this RD item mix;
which of the following questions should be in the checklist used for verifying "Over specification" defect type | would there be alternative sensible choices;
which of the following specifies all the operations that a system component is required to perform, possibly under a particular condition, in response to a particular input stimulus | an r-net diagram;
Which of the following statements about agent capabilities is wrong? | An agent monitors an association if its instances can control this association holds between object instances;
which of the following techniques focuses on task elicitation in the system-as-is to acquire contextualization of information | observation & ethnographic studies;
Which of the following techniques has the process as below?1. RETRIEVE relevant knowledge from other systems2. TRANSPOSE it to the target system 3. VALIDATE the result, ADAPT it if necessary & INTEGRATE it with the system knowledge already acquired | Knowledge reuse;
which of the following type of risks can we uses component inspection technique to identify | product-related risks;
Which of the followings are not strengths of goal model? | expressive+ acceptance test data;
Which of the followings are strengths of state machines model? | visual abstraction of explicit behaviors of any agent instance in a class+ code generation;
which of the followings captures the activities and data in the system (system-to-be or system-as-is), these diagrams allow these activities and data to be documented in a graphical way | SADT diagrams;
Which one in the following techniques is not belong to Stakeholder-driven techniques: | Repertory grids
Which one is the "domain completeness" condition for OR-refinement of obstacle O into alternative sub-obstacles Oi: | {not O1, not O2, …, not On, Dom} |  = not O;
Which one of the following activities should be done in "Change evaluation & prioritization" phase of "Change Control" process? | The review board is responsible to assess the merits;
Which one of the following activities should not be done in the phase "Defect evaluation at review meetings" of "Requirements inspection & review process": | Each inspector reads the RD or part of it individually to look for defects.;
which of the following is not a main activity of "defect evaluation at review meetings" | requirements documents distributed among inspectors
is it true if we say that outputs of "requirements elicitation" stage of re process are additional sections for preliminary  draft proposal | true
Which one of the following links is not a traceability type? | Anticipation link;
Which one of the following modes of individual reviewing rely on lists of specific issues to address while searching for defects? | Checklist-based and Process-based modes;
Which one of the following object is the root meta-concept: | SystemModel;
Which one of the following statements about behavior modelthe following statements about behavior model is false? | State machines capture sequences of state transitions for the variables controlled by any agent instance within a class.
Which one of the following statements about required condition is true? In a state machine diagram, a guard condition captures a _______ condition for state transition. | Necessary;
Which one of the following statements about required condition is true? | none of the others;
Which one of the following statements about the leaf nodes in goals refinement trees is false? | They can not be domain properties or hypotheses.;
Which one of the following statements is a "soft goal"? | The meeting scheduler software should be easy to use by administrative staff;
Which one of the following statements is false? | Multiple agents perform an operation;
Which one of the following statements is the definition of "capability instance declaration" (CID)?. | it annotating a monitoring or control link makes precise which agent instance is monitoring or controlling the attribute/association of which object instance;
Which one of the following statements is the definition of "required trigger condition"? | A required trigger condition for a goal is a sufficient condition on the operation's input states for satisfaction of this goal by any  application of the operation.
Which one of the following statements is the definition of entity? | [D]None ofthe others
Which part of Figure 13.4 is called "episode"?. | A;
Which perspective don’t we base on to present system in different models? | d. Layering
Which skill is required for interacting with stakeholders? | Knowledge reformulation;
Which variable is not one of the following four variables of the four-variable model? | Accepted variables
Who is NOT reader of system requirements? | b. Client managers
Who is the reader of user requirements? | a. System end users
Who should be involved in a requirements review? | C. Both of above
Why is it necessary to have requirement feasibility study phase? | c. To decide whether or not the proposed system is worthwhile
___Specialize the defect-based ones to the specific constructs.. | Language-based checklists;
_____and responsibility links from goals to system agents | operationlization links between goals and system operations;
______ link may be introduced between an object Ob and objects PartOb1,… PartObn if every current instance of Ob is a tuple of current instances of PartOb1, …., PartObn. | Aggregation;
_______ addresses the assignment of responsibilities for achieving the objectives, services, and constraints among the components of the system-to-be | the WHO dimension;
_______, the system as it should be when the machine will be built and operated in it. | system-to-be;
________ is the requirement document item, which stating a problem world feature in a way that can not be precisely compared with alternative options, or can not be tested or verified in machine solution. | Inadequacy;
________ is the requirement document item, which stating a problem world feature in a way that can not be precisely compared with alternative options, or can not be tested or verified in machine solution | Inadequacy;
________ shows aspects related to software functionalities. | A functional prototypes;
________ Statements state properties about the system that hold regardless of how the system behaves. Such properties hold typically because of some natural law or physical constraint. | Descriptive;
_________ is captured by a sequence of state transitions for the system items that the component control | Behavior;
__________is the requirement document item, which cannot be realistically implemented within assigned budget, schedule, or development platform. | Unfeasibility;
__________statements state desirable properties about the system that may hold or not depending on how system behaves | Prescriptive;
____________refer to "the contextual reasons for a new version of a system must be made explicit in terms of objectives" to be satisfied by | the WHY dimension;
______________ can be helpful for eliciting non-functional requirements related to usability, performance, and costs. | Data Collection;
_________________. These are statements that can not be satisfied when taken together; their logical conjunction evaluates to false in all circumstances. | Strong conflict;
____________________ form an effective technique for quality assurance, it is the widest in scope and applicability. | Requirements inspection and reviews;
all of the following statements about local rules on writing statements in requirements document are correct EXCEPT | Motivate first, summarize after
all of the following questions should be used for checklists of the "Ambiguity" defect type to verify the RD, EXCEPT | Is this state ment consistent with other related statements?
All of the following are reasons for requirements prioritization, EXCEPT | conflict resolution
A _____ diagram can be further detailed by indicating explicitly which component controls a shared phenomena, which component constitutes the machine needs to be built, and which components are affected by which requirements | problem
Goals provide a precise _____ for requirements completeness and pertinence | Role
Domain-specific checlists specialize the defect-based ones to the specific constructs of the structured, semi-format or formal specification language used in the requirement document | FALSE
which of the following risks may result in the product's inability to deliver the required services and functionalities | Functional risks
The following statement is true or false "Goals provide a basis for showing the alignment of the system-to-be with the organization's strategic objectives" | true'
which of the following is NOT a stage of requirement inspection and review process | Individual reviewing
for a goal already indentified in the goal model, review all the objects that are active ones. For each object determine what atrtribute and association in the object model the object can monitor or control | which of the following is NOT a rule for agent identification when building agent model?
which of the following is NOT a rule for agent identification when building agent model? | For each object determine what atrtribute and association in the object model the object can monitor or control
is a prescriptive statement of intent that the system should satisfy through the cooperation of its agents | Goal-oriented RE
which is not a artefact-driven eliciation technique | group sessions
the same name designates different concepts in different statements | terminology clash
in risk trees, Logical nodes are AND or OR nodes that capture causal links. On case of an______, the causing child nodes must all occur for the parent node to possibly occur as a consequence | AND node
is concerned with the functional services that the system-to-be should provide to satisfy the indentified objectes | the WHAT dimention
The arrows in a DFD capture the incoming/outgoing flows of____labeling them | the data
Which of the following techniques is widely used for exploration systeam-as-is and system-to-be through illustrations of typical sequences of interaction among system components | Scenarios
which of the following is NOT a difficulty of data collection technique | the acquired information is likely biases on several grounds
all of the following techniques are used for risk assessment, EXCEPT | Component inspection
_____is a prescriptive statement to be satisfied by single environment agent | An expectation
all of the following are heuristic rules for eliciting preliminary goals, EXCEPT | refinement by case
The relationship between goals and scenarios are ____ | performance link
peter is responsible for goals dicovery in RE. He uses some words like "in order to, so as to, so that,... etc."to search goals in documents. Which of the following is a Heuristic rules that Peter is using | Search for goal-related keywords
In______ elicitation technique, stakeholders are asked to further characterize target concept through attributes and value ranges, to be provided in a concept-attribute matrix | Conceptual laddering
the data-activity duality principle requires actigram itemms to have some______in a datagram, and vice versa | counterparts
A(an)_____is a prescriptive statement to be enforced by the software-to-be,possibly in cooperation | domain property
Alternative goal refinements in goal model yeild different system proposals.Pres/con to be evaluated against____ | soft goals
Which of the following is a sufficient condition on the operation's input states to ensure a goal when domain | Required trigger condition
The following statements describe an overall semantic picture of what a system model conveys when... | Agent does not involve...
Which of the following techniques should be used to arrange some of the concepts submitted into taxonomical trees | conceptual laddering
All of the following describe the central role of goals in the requirements engineering process, EXCEPT ? | Goal refinement captures..
Which of the following refers to"The goals G1,G2...are divergent | {G1;G2...Gn,B,Dom}=false
Which of the following is NOT a techniques to identify risk in risk management process? | Group sessions
Which of the following is a correct satisfaction arguments form? | {SoftREQ,DOM,ASM} |  =SysREQ
In the Train Control system, Train object is an | Entity
Each linked object in an association plays specific | Role
An_____ link may be introduced between an object Ob and objec PartOb1,... PartIbn if every current instance of Ob os a tuple of current instances of PartOb1,...,PartObn | Aggregation
An attribute is | An intrinsic fearture of an object regardless of
In figure 11.6. "Train" and "TrainInfo" are classified as | Entities
In the Library Management System, a Library object instance can aggregate some Selves onject instances. In this case, the link between Library object and Shelves shall be | Aggregation
Which of the following is NOT a rule for agent responsibility when building agent model | Assignment to wisher
An agent model captures the _____ -dimension of requirements engineering | WHO
The multiplicity on one side of an association specifies the minimum and maximum number of object instances on ____ that may be associated with one target object instance | this side
A/an ______ is a discrete set of instances of a domain-specific concept that are manipulated by the modeled system | Conceptual object
In specialization, the object SubOb plays the role____whereas the object SuperOb plays the inverse role ___ | Specializes Generalizes
The specification of an operation therefore includes a set of prescriptive conditions on operations applications. These conditions are aimed at ensuring that ___ | The goals underlying the operation are satisfied
An entity is | None of the others
The features shared by object instances include | object's definition, type, invidual attribute, association , domain invariants
In the Train Control system, Onboard Train Controlled (Software installed on Train) onject is an | Agent
An agent is an ___ system component play a role in goal satisfaction | Active
A goal under the responsibility of an agent must be realizable by the agent in view of its | Capabilities
In the Library Managemnet System, Patron user is an ___ object and Book is an __ object | Agent Entity
When a domain invariant constraints multi-object, the domain invariant should be specified in domain-invar feature of ____ in object model | linking objects
Agent capabilities are defined in term of the system variables that the agent can __ and ___ | Monitor control
An operationalization diagram is an annotated graph showing the system operations, their___ to goal in the goal model and input/output links to objects in the object model | operationalization links
The process of identifying super onjects from the current objects in object midel is called | Object generalization
in figure 11.4. whhat is the name of the annotation attached to the link betwwen the agent and the operation in the agent model | Performance instance declaration
A/An ___ designates an object instance to which the operation applied. The state of this instance affect the application of the operation. | input variable
The "registration" link between Library, Period, and Patron object is an (a) | Event object
which of the following designates an object instance on which the operation acts | State variables
A use case diagram provides an outline view of an operation model by showing the operations that an agent performs together with ___ with other agents | interaction links
In the agent model, an agent ag1 is said to depend on another agent ag2 for a goal G under the responsibility of ag2, if___'s failure to get F satisfied can result in ____'s faiure to get one of its assigned goals | ag2 ag1
A particular application of the operation yields a state____from a state in InputState to a state in outputState | transition
An object model provide a_____ of the system-as-is and system-to-be | structural view
Domain pre- and post-conditions are prescriptive | False
In ____ scheme, the agent instance applies the operation when iit is realy obliged to do so that is, when one of the operation's required trigger conditions becomes true | a lazy behaviour
which of the following statements about agent capabilities is wrong | an agent monitors an association if its instances can controk this association hold between object instances
Which of the following statement is false? | Multiple agents perform an operation
The goal of Prototypes and mock-up technique is to check requirements adequacy from direct user feedback, by showing reduced sketch of software-to-be in action | True
In DDP technique, at Step 1: Elaborate the Impact matrix, the last line | Likelihood (r) x SUM (Impact(r,obj) x Weight (obj
Which of the following are quality requirements that state that some information or resources can be used at any point in time when it is needed and its usage is authorized | Availability requirements
All of the following are differences of problem diagram comparing with context diagram, EXCEPT | An interface can be declared separately the exclamation mark after a component name prefixing
All of the following are advantages of Questionnaires elicitation technique EXCEPT? | Questionnaires may allow us to acquire unbiased information promptly.
Which one of the following activities should not be done in the phase “Defect evaluation at review meeting” of “Requirements inspection & review process”? | Each inspector reads the RD or part of it individually to look for defects
Which of the following is NOT a goal of Scenarios & storyboards elicitation techniques | These techniques are used to acquire further information about concepts already elicited
All of the following questions should be in the checklist used for verifying “Poor structuring” defect type EXCEPT | Would there be alternative sensible choices
Which refinement pattern is applied for the goal refinement in the figure 8-12 | Case-driven refinement pattern
Are techniques that rely more on specific types of interaction with stakeholders | Stakeholder-driven
An (a) …. Is an autonomous and active object. Its instances have individual behaviors captured by sequence of state transitions for the state variables that they control. | agent
An agent performs an operation if the applications of this operation are activated by instances of this agent. The operations performed by an agent define which agent instance activates which operation application, they specified in instance declaration annotating | Monitor/control link
In Dataflow diagram, the origin and end of a flow can be specified as a system component or a data repository in which operations can put or get data | True
Which of the following designates an object instance to which the operation applies (the state of this instance affects the application of the operation)? | An input variable
An AND-refinement of goal G into sub-goals G1,…,Gn states that G can be satisfied by satisfying G1,…Gn. Sub-goal Gi is said to….. to G | contribute positively
An …. Of goal G into refinements R1, …., Rm states that G can be satisfied by satisfying all sub-goals from any of the alternative refinements Ri | OR-refinement
Which of the following designates an object instance on which the operation acts (The state of this instance is changed by the application of the operation)? | Instance variables
Goal provide the roots for managing conflicts among requirements and a criterion for delimiting the scope of the system | False
To start building a goal model, we may obtain…. Goals. Once these goals are obtained, we may build refinement and abstraction paths in a goal diagram | Preliminary
Clashes in terminology, designation, and structure are most effectively countered by careful elaboration of….. that everyone agrees and sticks to | glossary of terms
The following questions should be used while writing a requirements document EXCEPT? | Can it be expressed in a complex way?
ER diagram is made from three core constructs: entities,…. And relationships | Attributes
Which of the following  is the target quality to ensure that the requirements, assumptions, and domain properties must be satisfiable when taken together | Consistency
Which of the following is NOT a rule for agent identification when building agent model | Assignment to wisher
Which of the following captures agent capabilities, responsibility, interfaces and possibility, refinements, wishes, beliefs, and dependencies | Agent model
An operation model may be used for the following purposes, EXCEPT | It shows the distribution of responsibilities within the system and provides a basis for load analysis
An AND-refinement of a goal G into sub-goals G1, G2,….,Gn should be | Complete, consistent, minimal
Which of the following are quality requirements that state that constrain the software’s operational conditions, such as time or space required by operations, the frequency of their activation, their throughput | Performance requirements
Which of the following declares the system component and their interface, from which, the system structure can be defined | Context diagrams
Which one of the following modes of individual reviewing rely on lists of specific issues to address while searching for defects | Checklist-based and Process-based modes
An agent is an ….. system component play a role in goal satisfaction | Active
Prescribes intended behaviors where a target condition must sooner or later hold whenever some other condition holds in the current system state | An achieve goal
Which of the followings are checklists that specializes the defect-based ones to the specific constructs of the structured, semi-formal of formal specification language used in the requirements document | Language-base checklists
In four-variable model, Parnas stated that…..are environmental quantities that the software monitors through input devices such as sensors in train control system | output variables
The WHAT dimension identifies……. Related to security, performance, usability, interoperability, and cost that the system needs to meet | the functional services
In specialization, the objectSubOb plays the role….. whereas the object SuperOb plays the inverse role….. | Specializes/ Generalizes
A….. is an uncertain factor whose occurrence may result in a loss of satisfaction of a corresponding objective | risk
Which of the following is NOT a reason for goals being so important in the RE process? | Goal do not provide anchors for risk analysis
Which one of the following statements about the leaf nodes in goals refinement trees is false | They are nodes whose responsibility can be assigned to single software agents.
the system as it should be when the machine will be built and operated it. | system-to-be
Which is NOT an artefact-driven elicitation technique | Unstructured group sessions
Which of the following features of an object specifies the necessary & sufficient condition for an individual to satisfy Instance Of(o,0b)? | Def annotation
Which of the following items are not exploring risk countermeasures techniques | Using risk reduction tactics
All of the following are guidelines for questionnaire design/ validation, EXCEPT? | It is not necessary to have your questionnaire checked by a third party
Goals support the analysis of dependencies among agents and provide a basis for reasoning about alternative options | False
Goals are generally found by top-down….. of higher-level concerns and by bottom-up…..from lower-level material such as scenario examples and operational descriptions | Refinement/ abstraction
When an individual becomes instance of an object, the object’s attributes & associations get instantiated as….. to characterize it | State variables
Which of the following is a helpful technique that is used for eliciting non-functional requirements e.g performance requirements | data collection
All of follwing actions, the review board need to do when reviewing changes of requirements EXCEPT | maintains a wishlist of possible changes (identified by insider or collected from outsides)
prescribes intended behaviours where a target condition must sooner or later hold whenever some other condition holds in the current system state | An achieve goal
The multiplicity on one side of an association specifies the minimum and maximum number of object instances on ... that may be associated | this side
All of the following quiestions should NOT be in the checklist used for verifying "Over specification" defect type EXCEPT | wourld there be alternative sendible choices
An(a) .... is a statement to be satisfied by the environment and formulated in terms of environmental phenomena | assumption
In obstacle diagram, leaf obstacles are connected to countermeasure goals through | resolution links
there are the following bacwards of prototypes and mock-up techniquie, except for | can not understand inplications
which one of the following statements is the definition of entity | none of the others
which one of the following statements is the definition of "required trgger condition" | a required trigger condition for a goal is a sufficient condition on the operation's input states for satisfaction
In a ... project, the system-as-is is already offers software solutions; the software-to-be need to integrate, inprove,adapt or extend such solutions | brownfield
the goals of risk assessment is to assess likelihood of risks , ...., likelihood of consequences, to control high-priority risks | risk serverity
the following questions should be used while writing a requirements document EXCEPT | can it be expressed in a complex way
which features does Multi-view modeling framework enforce the system views satisfied | consystency, completeness and complementarity
what should we do in the stakeholder analysis stage of RE | determine a representative sample of stakeholders based in their role, interest, and type of knowledge thay can contribute
which one of the following statements about package is false | the names of elements defined in a package are local to the package but are not visible to its descendants
the domain understanding and requirements elicitation stage involves a great deal of knowledge acquisition. EXCEPT | knowledge about programming language that is used for new system development
A goal under the responsibility of an agent must be realizable by the agent in view of its | capabilities
which one of the following statements about behavior model is false | agent behaviors are made through scenarios or through state machines
which one of the following statements is the definition of attribute | An attribute is an intrinsic feature of an object regardless of other objects in the model
which of the follwing is not a criterion of stakeholder selection | exposure to perceived techical issuses
All of the follwing questions should be in the cjecklist used for verifying "Poor structuring" defect type EXCEPT | would there be alternative sensible choices
which of the follwing questions is in the chkeclist used for verifying "Unfeasibility" defect type | Is this RD item implementable in view of infrastructure, budget or timing contrainst
For stapwise refinement of a state diagram, we may decompose a state into sequential or concurrent sub-states. In both cases, the funer-grained sub-states are called nested states | composete state
All of the following statements about advantages of free documentation in unrestricted natural language are correct EXCEPT | there is no notable ambiguities, noises, eg
All of the following questions should NOT be in the checklist used for verifying "Ambiguity" defect type EXCEPT | can this statement be interpreted differently in different relevant contexs
is a discrete set of instances of a domain-specific concept that are manipulated by the modeled system | conceptual object
refer to the use of goals for requirements elicitation, evaliation, nevaliation, nefotiation, elaboration, structuring, documentation, analysis and evolution | goal- riented RE
which of the followings is a standard technique for structuring complex if-then condition | using decision tabnle
At higher levels, there are coarser-grained goals stating ... related to the business or the organisation | strategic objectives
when we are unfamiliar with the system-as-is, we may need to acquire knowledge through the following ways EXCEPT | studying documents and reports of sytem-to-be that documentinformation flows
is a prescriptive statement to be enforced by the software-to-be, possibly in cooperation with other system composents, and formulated in terms of environment, phenomena | system requirement
is to reduce high-exposure resks through countermeasures | risk control
In an operation model, an operation is annotated by individual features such as its | signature
All of the following statements about local rules on writing statements in requirements document are correct EXCEPT | make sure that every concept is defined after its use
An obstacle is a pre- condition for ....  of some goal, hypotheses or questionable domain property used in the goal model | non-satisfaction
agent capabilities are defined in terms of the system variables that the agent can | monitor control
which of the follwing items are not exploring risk countermeasures techniques | using design methodologies
all of the following statemtns about ouputs of requirements specification and documentation phase are correct EXCEPT | all general objectives, system requirements, sofware requirements, e.g are organizaed in RD
All of the follwing activities should NOT be done in "Change Initiation" stage of change control process EXCEPT | maintain a wishlist of possible changes(identified by insiders or collected from outsiders)
all of the following activities should NOT be done in "Change Evaliation and prioritization" stage of change control process EXCEPT | prioritize the accepted changes
An operation model addresses the .... of requirements engineering by capturing the functional services that the target system should provide in order to meet its goals | WHAT dimension
In "Traceability management process", which one of the following phases is concerned with four issues; the link granularity, link semantic richness, link accuracy and link overhead | Establish raceability links
All of the following statements about background study techniques are correct EXCEPT | an abvious strength of the technique is that it supplies the full and detailed information that will needed afterwards
all of the following activities should be done in "Change Consolidation" stage of change control process EXCEPT | prioritize the accepted changes
is captured by a sequence of state transitions for the system items that that component control | Behaviour
The following question should be in the checklist used for verifying ... defect type | Unfeasibility
Which of the follwing is not a reason for goals being so important in the RE process | goal do not provide anchors for risk analysis
A state machine is represented in UML by a variant of a .... called a state diagram | state-chart
all of the following are correct inputs of the specification and documentation phase EXCEPT | system-to-be deign documents
which of the following statements about agent capabilities is wrong | An agent monitors an association if its instances can change this association holds between object instances
Which one of the follwing statements is the definition of "capability instance declaration" | capability instance declaration annotating a monitoring or control link makes precise which agent instance is monitoring or controlling
OR-refinement of obstacle O should be … | {subOi, Dom } |  = O+{subOi, subOj, Dom }   |  = false+{not subO1,..., not subOn, Dom }   |  = not O+{subOi, Dom }   |  ≠  false;
Which conditions does a statement about an obstacle to an assertion need to meet? | {O, Dom } |  =  not G +{O, Dom }   |  ≠ false + O can be satisfied by some system behavior;
Which of the following diagrams can be used to represent Agent Model? | Context diagram, Dependency diagram, Agent diagram
Which of the followings belong to Structural consistency of the goal and object models? | ko chon every goal
Which of the following figures about requirement engineering process is true? | Figure2
Which of the followings belong to Structural consistency of the goal and agent models? | ko chon For every object
Which of the followings belong to Structural consistency of the goal and object models? | ko chọn one of candidate
Which of the followings belong to Structural consistency of the goal and behavior models? | Every scenario
Which of the followings do not belong to Goal Restoration? | 2 Consider alternative + Weaken
Which of the following statements about system agent are true? | It must be able + We must restrict
Which of the followings belong to Assumption statements? | Statements to be satisfied by the environment of the software-to-be
Which of the following statements are true? | ko chon AND-refinements
Which of the following figures about Statement typology with goals is true? | Figure2
Which of the following statements are true? | 2 It provide
How to Update the goal model with new goals illustrated by scenarios? | 2 Identify + use goal
Which of the following statements are true? | Language-based+The main purpose
Which of the following Impact Matrixes of Library Management is true? | Matrix4
Which of the following statement are true? | ko chon The finer-grained
Which of the following statement about Object instantiation are true? | ko chon An object
What make knowledge acquisition from stakeholders difficult? | ko chon explicit
Which of the following statements about use cases are true? | the leaf + an agent
Which of the following steps belong to Modeling system-to-be? | ko chon the updated object model
According to IEEE standard template for organizing the RD, which of the followings belong to Specific Requirements? | ko chon User characteristics
Which of the following statements are true? | Responsibility+An agent is said
Which of the following belong to phase of requirements inspection process? | ko chon Requirement
